date,value
2018-03-15,29.94
2018-03-16,48.9
2018-03-19,33.97
2018-03-20,35.52
2018-03-21,47.23
2018-03-22,19.47
2018-03-23,14.33
2018-03-26,37.81
2018-03-27,23.65
2018-03-28,37.14
2018-03-29,63.62
2018-04-02,21.75
2018-04-03,50.54
2018-04-04,72.67
2018-04-05,78.14
2018-04-06,42.04
2018-04-09,34.04
2018-04-10,67.93
2018-04-11,64.34
2018-04-12,71.43
2018-04-13,58.76
2018-04-16,68.73
2018-04-17,76.64
2018-04-18,72.49
2018-04-19,58.79
2018-04-20,40.09
2018-04-23,35.49
2018-04-24,30.46
2018-04-25,36.29
2018-04-26,51.33
2018-04-27,52.17
2018-04-30,40.06
2018-05-01,47.72
2018-05-02,47.24
2018-05-03,41.23
2018-05-04,64.48
2018-05-07,68.03
2018-05-08,66.61
2018-05-09,68.8
2018-05-10,69.66
2018-05-11,65.85
2018-05-14,53.04
2018-05-15,45.96
2018-05-16,58.69
2018-05-17,63.3
2018-05-18,60.72
2018-05-21,69.09
2018-05-22,51.93
2018-05-23,51.44
2018-05-24,47.2
2018-05-25,47.16
2018-05-29,40.79
2018-05-30,61.92
2018-05-31,47.47
2018-06-01,63.61
2018-06-04,66.28
2018-06-05,66.74
2018-06-06,70.34
2018-06-07,62.01
2018-06-08,57.39
2018-06-11,55.78
2018-06-12,55.52
2018-06-13,45.15
2018-06-14,49.73
2018-06-15,48.85
2018-06-18,52.19
2018-06-19,48.5
2018-06-20,57.78
2018-06-21,39.27
2018-06-22,47.78
2018-06-25,28.27
2018-06-26,38.29
2018-06-27,23.83
2018-06-28,31.25
2018-06-29,43.14
2018-07-02,53.2
2018-07-03,63.85
2018-07-05,76.5
2018-07-06,81.06
2018-07-09,78.56
2018-07-10,62.77
2018-07-11,37.77
2018-07-12,43.64
2018-07-13,44.24
2018-07-16,38.79
2018-07-17,50.36
2018-07-18,53.44
2018-07-19,58.95
2018-07-20,53.32
2018-07-23,47.75
2018-07-24,36.41
2018-07-25,46.65
2018-07-26,56.61
2018-07-27,33.39
2018-07-30,32.82
2018-07-31,49
2018-08-01,45.49
2018-08-02,58.96
2018-08-03,51.77
2018-08-06,56.34
2018-08-07,57.49
2018-08-08,53.84
2018-08-09,53.72
2018-08-10,40.84
2018-08-13,30.98
2018-08-14,50.95
2018-08-15,32.5
2018-08-16,55.27
2018-08-17,62.55
2018-08-20,68.73
2018-08-21,76.15
2018-08-22,70.62
2018-08-23,51.58
2018-08-24,57.93
2018-08-27,59.59
2018-08-28,56.37
2018-08-29,62.39
2018-08-30,44.88
2018-08-31,51.24
2018-09-04,42.05
2018-09-05,39.43
2018-09-06,35.74
2018-09-07,34.72
2018-09-10,42.28
2018-09-11,45.13
2018-09-12,48.27
2018-09-13,52.68
2018-09-14,52.81
2018-09-17,42
2018-09-18,49.39
2018-09-19,47.2
2018-09-20,64.03
2018-09-21,59.81
2018-09-24,42.27
2018-09-25,42.11
2018-09-26,32.14
2018-09-27,36.52
2018-09-28,48.2
2018-10-01,38.15
2018-10-02,33.34
2018-10-03,47.35
2018-10-04,30.63
2018-10-05,26.91
2018-10-08,34.6
2018-10-09,32.47
2018-10-10,13
2018-10-11,9.36
2018-10-12,21.67
2018-10-15,32.68
2018-10-16,80.81
2018-10-17,73.24
2018-10-18,36.11
2018-10-19,25.96
2018-10-22,21.35
2018-10-23,21.69
2018-10-24,12.77
2018-10-25,31.27
2018-10-26,26.56
2018-10-29,33.61
2018-10-30,63.23
2018-10-31,66.67
2018-11-01,80.12
2018-11-02,73.57
2018-11-05,67.36
2018-11-06,66.94
2018-11-07,74.43
2018-11-08,64.34
2018-11-09,38.94
2018-11-12,20.3
2018-11-13,22.98
2018-11-14,22.31
2018-11-15,51.88
2018-11-16,59.23
2018-11-19,35.47
2018-11-20,17.11
2018-11-21,34.11
2018-11-23,41.1
2018-11-26,64.31
2018-11-27,54.39
2018-11-28,77.96
2018-11-29,68.37
2018-11-30,65.88
2018-12-03,73.49
2018-12-04,17.45
2018-12-06,20.59
2018-12-07,15.71
2018-12-10,16.21
2018-12-11,25.87
2018-12-12,49.17
2018-12-13,38.42
2018-12-14,21.08
2018-12-17,9.33
2018-12-18,13.67
2018-12-19,10.98
2018-12-20,11.96
2018-12-21,9.86
2018-12-24,7.34
2018-12-26,66.45
2018-12-27,73.1
2018-12-28,82.71
2018-12-31,82.33
2019-01-02,76.07
2019-01-03,48.03
2019-01-04,87.28
2019-01-07,87.72
2019-01-08,88.74
2019-01-09,88.48
2019-01-10,77.1
2019-01-11,68.18
2019-01-14,45.4
2019-01-15,40
2019-01-16,63.26
2019-01-17,72.41
2019-01-18,80.72
2019-01-22,45.7
2019-01-23,40.59
2019-01-24,49.45
2019-01-25,71.31
2019-01-28,62.09
2019-01-29,55.95
2019-01-30,69.27
2019-01-31,71.39
2019-02-01,72.27
2019-02-04,78.01
2019-02-05,71.89
2019-02-06,59.54
2019-02-07,39.22
2019-02-08,37.86
2019-02-11,50.14
2019-02-12,73.47
2019-02-13,75.93
2019-02-14,67.43
2019-02-15,78.62
2019-02-19,76.03
2019-02-20,69.24
2019-02-21,60.02
2019-02-22,67.3
2019-02-25,57.66
2019-02-26,44.02
2019-02-27,46.51
2019-02-28,39.31
2019-03-01,53.82
2019-03-04,44.05
2019-03-05,38.19
2019-03-06,20
2019-03-07,16.65
2019-03-08,21.84
2019-03-11,60.05
2019-03-12,68.75
2019-03-13,73.12
2019-03-14,50
2019-03-15,56.61
2019-03-18,65.58
2019-03-19,50
2019-03-20,39.95
2019-03-21,57.29
2019-03-22,17.86
2019-03-25,23.39
2019-03-26,46.03
2019-03-27,46.79
2019-03-28,64.6
2019-03-29,64.9
2019-04-01,75.04
2019-04-02,68.68
2019-04-03,64.78
2019-04-04,66.51
2019-04-05,74.96
2019-04-08,67.68
2019-04-09,35.03
2019-04-10,56.4
2019-04-11,52.95
2019-04-12,61.49
2019-04-15,53.27
2019-04-16,52.61
2019-04-17,43.7
2019-04-18,42.14
2019-04-22,38.53
2019-04-23,64.48
2019-04-24,61.78
2019-04-25,47.87
2019-04-26,61.06
2019-04-29,60.42
2019-04-30,55.55
2019-05-01,37.43
2019-05-02,39.49
2019-05-03,69.55
2019-05-06,61.63
2019-05-07,30.26
2019-05-08,28.09
2019-05-09,26.13
2019-05-10,41.51
2019-05-13,19.14
2019-05-14,34.03
2019-05-15,47.58
2019-05-16,59.45
2019-05-17,43.45
2019-05-20,31.45
2019-05-21,55.04
2019-05-22,39.05
2019-05-23,21.38
2019-05-24,33.64
2019-05-28,25.27
2019-05-29,21.51
2019-05-30,30
2019-05-31,20.13
2019-06-03,35.8
2019-06-04,73.39
2019-06-05,66.79
2019-06-06,62.94
2019-06-07,65.22
2019-06-10,64.68
2019-06-11,59.57
2019-06-12,54.81
2019-06-13,66.58
2019-06-14,46.49
2019-06-17,49.47
2019-06-18,69.62
2019-06-19,70.42
2019-06-20,72.16
2019-06-21,55.44
2019-06-24,35.52
2019-06-25,28.5
2019-06-26,33.34
2019-06-27,61.37
2019-06-28,78.14
2019-07-01,78.69
2019-07-02,66.5
2019-07-03,66.23
2019-07-05,63.87
