date,value
2020-02-05,82.36
2020-02-06,78.59
2020-02-07,42.4
2020-02-10,48.72
2020-02-11,59.18
2020-02-12,70.3
2020-02-13,70.71
2020-02-14,56.12
2020-02-18,45.4
2020-02-19,52.44
2020-02-20,53.57
2020-02-21,33.26
2020-02-24,8.78
2020-02-25,3.57
2020-02-26,6.12
2020-02-27,4.18
2020-02-28,12.31
2020-03-02,50.35
2020-03-03,28.08
2020-03-04,75.65
2020-03-05,33.13
2020-03-06,14.74
2020-03-09,2.02
2020-03-10,9.09
2020-03-11,3.13
2020-03-12,1.11
2020-03-13,27.17
2020-03-16,3.73
2020-03-17,33.63
2020-03-18,18.9
2020-03-19,38.72
2020-03-20,38.11
2020-03-23,38.82
2020-03-24,84.73
2020-03-25,80.38
2020-03-26,95.44
2020-03-27,70.67
2020-03-30,69.56
2020-03-31,55.71
2020-04-01,10.98
2020-04-02,27.92
2020-04-03,17.54
2020-04-06,83.85
2020-04-07,83.35
2020-04-08,92.93
2020-04-09,93.33
2020-04-13,74.74
2020-04-14,78.28
2020-04-15,35.05
2020-04-16,38.28
2020-04-17,79.49
2020-04-20,60.36
2020-04-21,32.35
2020-04-22,48.83
2020-04-23,55.1
2020-04-24,78.34
2020-04-27,93.62
2020-04-28,79.55
2020-04-29,86.82
2020-04-30,61.56
2020-05-01,14.3
2020-05-04,22.84
2020-05-05,36.44
2020-05-06,46.7
2020-05-07,63.14
2020-05-08,86.49
2020-05-11,72.18
2020-05-12,35.53
2020-05-13,15.43
2020-05-14,17.66
2020-05-15,38.47
2020-05-18,88.22
2020-05-19,79.49
2020-05-20,89.54
2020-05-21,73.6
2020-05-22,63.04
2020-05-26,77.25
2020-05-27,76.54
2020-05-28,64.56
2020-05-29,54.21
2020-06-01,52.99
2020-06-02,60.78
2020-06-03,79.89
2020-06-04,67.27
2020-06-05,76.26
2020-06-08,81.51
2020-06-09,65.92
2020-06-10,32.86
2020-06-11,3.33
2020-06-12,6.97
2020-06-15,36.4
2020-06-16,84.51
2020-06-17,73.27
2020-06-18,60.02
2020-06-19,44.33
2020-06-22,46.35
2020-06-23,57.18
2020-06-24,17.91
2020-06-25,39.81
2020-06-26,15.5
2020-06-29,49.08
2020-06-30,77.48
2020-07-01,59.53
2020-07-02,64.74
2020-07-06,65.99
2020-07-07,37.04
2020-07-08,47.67
2020-07-09,37.55
2020-07-10,47.36
2020-07-13,37.04
2020-07-14,55.56
2020-07-15,81.27
2020-07-16,73.78
2020-07-17,72.77
2020-07-20,60.72
2020-07-21,67.3
2020-07-22,61.19
2020-07-23,51.77
2020-07-24,29.68
2020-07-27,46.9
2020-07-28,28.77
2020-07-29,64.03
2020-07-30,57.2
2020-07-31,43.96
2020-08-03,64.88
2020-08-04,62.23
2020-08-05,77.03
2020-08-06,68.68
2020-08-07,63.34
2020-08-10,62.23
2020-08-11,50.25
2020-08-12,60.22
2020-08-13,51.56
2020-08-14,46.02
2020-08-17,52.46
2020-08-18,40.68
2020-08-19,44.41
2020-08-20,34.94
2020-08-21,26.98
2020-08-24,54.98
2020-08-25,63.04
2020-08-26,51.66
2020-08-27,57.4
2020-08-28,62.53
2020-08-31,47.02
2020-09-01,53.2
2020-09-02,67.78
2020-09-03,21.93
2020-09-04,23.71
2020-09-08,13.04
2020-09-09,28.55
2020-09-10,25.19
2020-09-11,28.06
2020-09-14,72.13
2020-09-15,66.2
2020-09-16,72.2
2020-09-17,54.4
2020-09-18,40.65
2020-09-21,17.6
2020-09-22,30.06
2020-09-23,13.55
2020-09-24,17.01
2020-09-25,55.98
2020-09-28,82.98
2020-09-29,80.9
2020-09-30,74.25
2020-10-01,78.49
2020-10-02,60.05
2020-10-05,85.11
2020-10-06,71.3
2020-10-07,81.39
2020-10-08,86.36
2020-10-09,81.49
2020-10-12,82.08
2020-10-13,59.4
2020-10-14,38.94
2020-10-15,46.75
2020-10-16,44.96
2020-10-19,30.6
2020-10-20,40.67
2020-10-21,35.99
2020-10-22,57.12
2020-10-23,65.2
2020-10-26,34.39
2020-10-27,29.34
2020-10-28,10.37
2020-10-29,23.05
2020-10-30,23.15
2020-11-02,51.33
2020-11-03,81.55
2020-11-04,75.93
2020-11-05,87.37
2020-11-06,67.25
2020-11-09,70.01
2020-11-10,64.79
2020-11-11,68.44
2020-11-12,44.87
2020-11-13,68.01
2020-11-16,78.57
2020-11-17,75.12
2020-11-18,52.31
2020-11-19,54.69
2020-11-20,48.07
2020-11-23,65.87
2020-11-24,76.45
2020-11-25,70.82
2020-11-27,71.81
2020-11-30,44.6
2020-12-01,53.19
2020-12-02,54.99
2020-12-03,61.27
2020-12-04,78.24
2020-12-07,70.35
2020-12-08,74.55
2020-12-09,48.2
2020-12-10,52.09
2020-12-11,43.31
2020-12-14,48.9
2020-12-15,75.34
2020-12-16,64.87
2020-12-17,74.52
2020-12-18,61.03
2020-12-21,45.95
2020-12-22,50.7
2020-12-23,61.4
2020-12-24,65.9
2020-12-28,58.2
2020-12-29,31.03
2020-12-30,45.54
2020-12-31,52.92
2021-01-04,30.7
2021-01-05,57.17
2021-01-06,70.04
2021-01-07,83.48
2021-01-08,83.48
2021-01-11,67.47
2021-01-12,65.75
2021-01-13,48.32
2021-01-14,65.85
2021-01-15,46.3
2021-01-19,58.15
2021-01-20,62.81
2021-01-21,49.74
2021-01-22,59.67
2021-01-25,50.25
2021-01-26,36.51
2021-01-27,22.31
2021-01-28,23.85
2021-01-29,15.12
2021-02-01,53.86
2021-02-02,79.29
2021-02-03,76.68
2021-02-04,86.43
2021-02-05,85.12
2021-02-08,87.93
2021-02-09,84.62
2021-02-10,69.04
2021-02-11,59.25
2021-02-12,55.93
2021-02-16,48.03
2021-02-17,37.76
2021-02-18,25.57
2021-02-19,48.33
2021-02-22,39.37
2021-02-23,36.15
2021-02-24,55.18
2021-02-25,23.66
2021-02-26,25.7
2021-03-01,72.59
2021-03-02,43.4
2021-03-03,37.23
2021-03-04,21.32
2021-03-05,40.34
2021-03-08,46.14
2021-03-09,78.77
2021-03-10,83.76
2021-03-11,91.18
2021-03-12,89.47
2021-03-15,79.75
2021-03-16,53.9
2021-03-17,52.75
2021-03-18,16.24
2021-03-19,30.09
2021-03-22,41.22
2021-03-23,18.15
2021-03-24,10.24
2021-03-25,28.11
2021-03-26,59.03
2021-03-29,41.36
2021-03-30,58.63
2021-03-31,63.25
2021-04-01,80
2021-04-05,84.17
2021-04-06,71.88
2021-04-07,40.07
2021-04-08,49.1
2021-04-09,52.09
2021-04-12,50.59
2021-04-13,47.5
2021-04-14,54.19
2021-04-15,65.96
2021-04-16,67.46
2021-04-19,41.75
2021-04-20,21.39
2021-04-21,55.79
2021-04-22,52.5
2021-04-23,80.74
2021-04-26,84.22
2021-04-27,72.36
2021-04-28,59.49
2021-04-29,47.41
2021-04-30,28.08
2021-05-03,37.78
2021-05-04,27.24
2021-05-05,28.84
2021-05-06,37.02
2021-05-07,57.74
2021-05-10,32.26
2021-05-11,31.16
2021-05-12,14.98
2021-05-13,30.26
2021-05-14,77.12
2021-05-17,71.62
2021-05-18,66.4
2021-05-19,45.44
2021-05-20,61.06
2021-05-21,63.26
2021-05-24,65.36
2021-05-25,49.04
2021-05-26,67.66
2021-05-27,77.17
2021-05-28,71.11
2021-06-01,66.83
2021-06-02,51.49
2021-06-03,37.35
2021-06-04,52.88
2021-06-07,63.44
2021-06-08,70.91
2021-06-09,58.36
2021-06-10,57.17
2021-06-11,62.81
2021-06-14,55.93
2021-06-15,47.9
2021-06-16,40.41
2021-06-17,38.62
2021-06-18,26.47
2021-06-21,48.75
2021-06-22,53.94
2021-06-23,59.79
2021-06-24,78.8
2021-06-25,73.5
2021-06-28,60.55
2021-06-29,49.7
2021-06-30,37.74
2021-07-01,53.38
2021-07-02,45.11
2021-07-06,32
2021-07-07,29.71
2021-07-08,17.64
2021-07-09,59.72
2021-07-12,60.81
2021-07-13,32.4
2021-07-14,24.42
2021-07-15,19.64
2021-07-16,18.06
2021-07-19,17.98
2021-07-20,62.53
2021-07-21,84.51
2021-07-22,65.83
2021-07-23,68.3
2021-07-26,55
2021-07-27,31.2
2021-07-28,66.16
2021-07-29,67.06
2021-07-30,53.97
2021-08-02,50.19
2021-08-03,49.9
2021-08-04,39.09
2021-08-05,64.93
2021-08-06,61.49
2021-08-09,55.4
2021-08-10,50
2021-08-11,49.11
2021-08-12,46.56
2021-08-13,40.86
2021-08-16,30.64
2021-08-17,23.96
2021-08-18,17.28
2021-08-19,20.23
2021-08-20,54.42
2021-08-23,87.22
2021-08-24,86.83
2021-08-25,83.1
2021-08-26,53.33
2021-08-27,81.63
2021-08-30,65.48
2021-08-31,66.92
2021-09-01,68.11
2021-09-02,68.38
2021-09-03,56.01
2021-09-07,39.43
2021-09-08,24.46
2021-09-09,28.61
2021-09-10,25.27
2021-09-13,36.9
2021-09-14,25.7
2021-09-15,48.17
2021-09-16,53.59
2021-09-17,51.57
2021-09-20,17.02
2021-09-21,25.12
2021-09-22,52.78
2021-09-23,79.63
2021-09-24,67.47
2021-09-27,65.55
2021-09-28,29.58
2021-09-29,28.87
2021-09-30,21.07
2021-10-01,49.24
2021-10-04,32.64
2021-10-05,44.82
2021-10-06,41.6
2021-10-07,68.81
2021-10-08,54.83
2021-10-11,40.96
2021-10-12,47.58
2021-10-13,53.66
2021-10-14,76.74
2021-10-15,67.44
2021-10-18,54.47
2021-10-19,62.22
2021-10-20,66.03
2021-10-21,65.23
2021-10-22,54.3
2021-10-25,57.61
2021-10-26,44.17
2021-10-27,23.11
2021-10-28,53.94
2021-10-29,52.78
2021-11-01,79.86
2021-11-02,72.78
2021-11-03,77.36
2021-11-04,67.09
2021-11-05,61.51
2021-11-08,63.47
2021-11-09,50.59
2021-11-10,29.94
2021-11-11,41.51
2021-11-12,47.8
2021-11-15,48.5
2021-11-16,51.69
2021-11-17,36.22
2021-11-18,25.84
2021-11-19,24.95
2021-11-22,24.95
2021-11-23,30.93
2021-11-24,41.05
2021-11-26,13.58
2021-11-29,22.89
2021-11-30,14.1
2021-12-01,7.27
2021-12-02,45.3
2021-12-03,29.74
2021-12-06,56.98
2021-12-07,87.72
2021-12-08,86.52
2021-12-09,50.49
2021-12-10,34.86
2021-12-13,22.89
2021-12-14,20.79
2021-12-15,54
2021-12-16,32.79
2021-12-17,50.5
2021-12-20,31.7
2021-12-21,72.4
2021-12-22,83.59
2021-12-23,87.5
2021-12-27,81.3
2021-12-28,61.79
2021-12-29,52
2021-12-30,53.15
2021-12-31,40.44
2022-01-03,67.56
2022-01-04,49.5
2022-01-05,21.38
2022-01-06,26.43
2022-01-07,25.02
2022-01-10,30.09
2022-01-11,57.74
2022-01-12,46.84
2022-01-13,32.34
2022-01-14,36.93
2022-01-18,13.06
2022-01-19,8.55
2022-01-20,10.27
2022-01-21,6.31
2022-01-24,40.48
2022-01-25,24.7
2022-01-26,20.75
2022-01-27,12.27
2022-01-28,41.51
2022-01-31,86.73
2022-02-01,92.43
2022-02-02,80.73
2022-02-03,28.1
2022-02-04,38.19
2022-02-07,48.1
2022-02-08,75.4
2022-02-09,88.91
2022-02-10,60.45
2022-02-11,29.45
2022-02-14,19.18
2022-02-15,69.63
2022-02-16,69.7
2022-02-17,27.55
2022-02-18,18.78
2022-02-22,11.02
2022-02-23,8.77
2022-02-24,51.26
2022-02-25,81.82
2022-02-28,78.2
2022-03-01,48.19
2022-03-02,66.84
2022-03-03,38.35
2022-03-04,23.46
2022-03-07,14.44
2022-03-08,18.33
2022-03-09,68.74
2022-03-10,65.67
2022-03-11,38.12
2022-03-14,25.94
2022-03-15,42.26
2022-03-16,87.23
2022-03-17,91.04
2022-03-18,87.78
2022-03-21,73.93
2022-03-22,77.64
2022-03-23,33.39
2022-03-24,52.94
2022-03-25,50.49
2022-03-28,49.77
2022-03-29,87.04
